ID,materia,codigocodif_V1,unidad,cantidad_co,valor_co,cantidad_uti,valor_uti
7750312.0,ENVOLTORIOS,36410008,UNIDAD,15670.0,328755.0,16311.0,342206.0
7750312.0,OTROS INSUMOS,99999994,UNIDAD,9252.0,335584.0,9076.0,329200.0
7752075.0,CAJAS DE CARTON,32153001,PIEZA,35900.0,75401.0,41779.0,84164.0
7752075.0,JABON DE TREFILACION,35321999,KILOGRAMO,4000.0,56560.0,2246.0,31715.0
7752075.0,BOLSAS PARA CLAVOS,36410003,KILOGRAMO,8433.0,225110.0,7925.0,185850.0
7752075.0,ALAMBRONES,41241001,TONELADA MÉTRICA,11067.0,3415544.0,16129.0,5625586.0
7752075.0,DADOS DE TREFILACION,42921038,PIEZA,465.0,127540.0,670.0,77237.0
7752075.0,INSERTOS PARA CLAVOS,42922999,PIEZA,132.0,123058.0,216.0,221592.0
7752075.0,ELECTRODOS,42950001,PIEZA,60.0,23921.0,0.0,0.0
7755396.0,VARIOS,99999994,VALOR,0.0,17326779.0,0.0,17072869.842000145
7755396.0,OTRO MATERIAL,99999994,VALOR,0.0,3053050.0,0.0,3008310.1579998536
7760603.0,MATERIAS PRIMAS Y OTROS,99999994,VALOR,0.0,6380940.763041902,0.0,6648468.263041902
7769664.0,"ENVASES, EMBALAJES y OTROS INSUMOS",99999994,VALOR,0.0,15091.0,0.0,15091.0
7775117.0,ENVASES Y EMBALAJES,99999994,DOCENA,150.0,500.0,150.0,500.0
7784711.0,MATERIA PRIMA CAJAS,32153004,UNIDAD,134235.0,748745.64,134235.0,748745.64
7784711.0,MATERIA PRIMA ETIQUETAS,32197002,KILOGRAMO,2210959.0,2800050.94,2210959.0,2800050.94
7784711.0,MATERIA PRIMA TAPAS,36490007,KILOGRAMO,476217.0,873786.77,476217.0,873786.77
7784711.0,MATERIA PRIMA PRODUCCIÓN A GRANEL,99999994,KILOGRAMO,303675.0,8556984.23,303675.0,8556984.23
7784711.0,MATERIA PRIMA PARA ENVASES,99999994,KILOGRAMO,88752.0,2195217.7,88752.0,2195217.7
7784711.0,MATERIA PRIMA PARA SERIGRAFIA,99999994,KILOGRAMO,6299.0,62302.71,6299.0,62302.71
7787048.0,VARIOS,99999994,VALOR,0.0,47038603.0,0.0,46334910.0
7787540.0,INSUMOS VARIOS,99999994,VALOR,0.0,0.0,0.0,15000.0
7794346.0,TOMATE,01234001,KILOGRAMO,10800.0,54000.0,10800.0,54000.0
7794346.0,CEBOLLA,01253001,QUINTAL,360.0,50400.0,360.0,50400.0
7794346.0,PAPA,01510001,QUINTAL,360.0,93600.0,360.0,93600.0
7794346.0,HUEVO,02311000,DOCENA,5400.0,75600.0,5400.0,75600.0
7794346.0,CARNE,211,KILOGRAMO,16800.0,604800.0,16800.0,604800.0
7794346.0,CARNE DE POLLO,21121000,KILOGRAMO,10800.0,151200.0,10800.0,151200.0
7794346.0,ACEITE,21691009,LITRO,5400.0,54000.0,5400.0,54000.0
7794346.0,HARINA,23110001,QUINTAL,180.0,43200.0,180.0,43200.0
7794346.0,ARROZ,23161002,QUINTAL,360.0,90000.0,360.0,90000.0
7794346.0,AZUCAR,23520001,QUINTAL,180.0,43200.0,180.0,43200.0
7794346.0,OTROS MATERIALES,99999994,VALOR,0.0,950117.0,0.0,950117.0
7824973.0,INSUMOS VARIOS,99999994,VALOR,0.0,6375204.0,0.0,6375204.0
7844202.0,"ACEITES, FILTROS",33380000,VALOR,0.0,55462.0,0.0,55462.0
7850311.0,GRANO DE SOJA,01412000,TONELADA MÉTRICA,36059.0,88020802.0,36748.0,87701963.0
7851049.0,LADRILLO,37350002,UNIDAD,545000.0,517750.0,545000.0,517750.0
7851049.0,CERAMICA,37370,METRO CUADRADO,6450.0,290250.0,450.0,20250.0
7851049.0,CEMENTO,37440001,KILOGRAMO,6500.0,357500.0,6500.0,357500.0
7851049.0,FIERROS PARA LA CONSTRUCCION,41261005,TONELADA MÉTRICA,25.0,153875.0,20.0,123100.0
7851049.0,OTROS MATERIALES PARA LA CONSTRUCCION,99999994,VALOR,0.0,3881648.0,0.0,2902754.0
7858019.0,POLLO Y CARNES ROJAS,211,VALOR,0.0,1054782.0,0.0,1054782.0
7858019.0,REFRESCOS ARTESANALES,21419004,VALOR,0.0,263696.0,0.0,263696.0
7858019.0,ENVASES,36490001,VALOR,0.0,174076.0,0.0,174076.0
7858019.0,OTROS (ADEREZOS Y PAN),99999993,VALOR,0.0,439493.0,0.0,439493.0
7883726.0,TELA BABY NEGRO INTENSO,26530003,GRAMO,13154.0,1128.0,29406.0,2521.0
7883726.0,TELA BABY BLANCO PERLA,26530003,GRAMO,6714.0,655.0,29755.0,2902.0
7883726.0,TELA BABY CARAMELO,26530003,METRO (LINEAL),3.0,127.0,5.0,175.0
7883726.0,TELA BABY MARFIL CLARO,26530003,GRAMO,700.0,711.0,6170.0,627.0
7883726.0,TELA BABY BLUE NAVY,26530003,METRO (LINEAL),18.0,782.0,12.0,527.0
7883726.0,OTROS MATERIALES,99999994,VALOR,0.0,3025794.0,0.0,3025794.0
7899101.0,OTROS MATERIALES,99999994,VALOR,0.0,5915425.0,0.0,5972002.0
7902053.0,OTROS MATERIALES,99999994,VALOR,0.0,6398834.812691061,0.0,6385790.812691061
7904308.0,ARENA,15310,METRO CÚBICO,22056.0,2105909.0,26107.0,2655596.191393842
7904308.0,GRAVA,15320004,METRO CÚBICO,26736.0,2545984.0,26645.0,2703131.5561796757
7904308.0,ADITIVO,35499026,KILOGRAMO,153304.0,1174244.0,152101.0,1241163.9502095035
7904308.0,CEMENTO,37440001,KILOGRAMO,7380473.0,6401616.0,8266964.0,7639126.302216979
7915829.0,MARMOL EN TROZO,15120001,KILOGRAMO,8141483.0,2355791.0,8681435.0,2511855.16
7915829.0,CAOLIN I EN TROZO,15400003,KILOGRAMO,0.0,0.0,10033.0,3511.64
7915829.0,CAOLIN II EN TROZO,15400003,KILOGRAMO,32500.0,12350.0,0.0,0.0
7915829.0,BENTONITA EN TROZO,15400004,KILOGRAMO,1518390.0,262209.0,1537929.0,266899.58
7915829.0,BARITINA EN TROZO,16190002,KILOGRAMO,0.0,0.0,3850.0,1232.0
7915829.0,CALCITA II EN TROZO,16190009,KILOGRAMO,1000.0,350.0,1000.0,255.0
7915829.0,DOLOMITA EN TROZO,16330000,KILOGRAMO,369.82,2200.0,2101.25,12500.0
7915829.0,HILO PARA BOLSA,26410002,UNIDAD,500.0,4002.0,436.0,3333.84
7915829.0,PALETS,31700999,UNIDAD,5443.0,60026.0,5268.0,58101.0
7915829.0,SILICE EN TROZO,34231013,KILOGRAMO,0.0,0.0,8411.0,896.77
7915829.0,CARBONATO DE SODIO,34240059,KILOGRAMO,13660.0,19014.72,8070.0,11233.44
7915829.0,BOLSAPLASTICO 30 KG CARBONATO DE CALCIO GENERICA - 50X80 CM,34240073,UNIDAD,34440.0,66300.55,21312.0,42315.69
7915829.0,BOLSA PAPEL 25 KG CARBONATO DE CALCIO M2000,34240073,UNIDAD,113120.0,242556.0,111536.601685384,239160.82
7915829.0,BOLSA PLASTICO 30 KG CARBONATO DE CALCIO M2000 - 50X80CM,34240073,UNIDAD,89711.0,164097.05,74204.0,135765.76
7915829.0,FILM STRECH,36330003,UNIDAD,366.0,38071.2,281.61,29261.07
7915829.0,BOLSA PLASTICO BLANCA 47X79/66,36410001,UNIDAD,10000.0,11310.0,7746.0,8760.73
7915829.0,BOLSA PLASTICO BENTONITA 56X85/66 IMPRESA,36410003,UNIDAD,31000.0,42847.5,12494.0,14672.11
7915829.0,TIZA EN TROZO,38911013,KILOGRAMO,1399539.0,73864.0,1465660.0,83095.52
7915829.0,SUNCHO,41222002,UNIDAD,5443.0,60026.0,5268.0,58101.0
7915829.0,GRAPAS,42995004,KILOGRAMO,75.0,2675.25,69.0,2476.89
7915829.0,OTRAS MATERIAS PRIMAS,99999994,VALOR,0.0,240584.0,0.0,247719.0
7924111.0,MARGARINA VEGETAL,21700001,LIBRA,48063.0,346050.0,40743.0,293346.0
7924111.0,"CAJA DE PIZZA 14""",32153003,UNIDAD,55700.0,293429.0,55700.0,293429.0
7924111.0,TAPAS 16OZ DESCATABLES,36490007,OTROS,3013.0,786393.0,3011.0,785871.0
7924111.0,CUCHARAS PLÁSTICAS NEGRAS,36940011,OTROS,11041.0,960567.0,11038.0,960306.0
7924111.0,TENEDORES PLASTICOS NEGROS,36940013,OTROS,6023.0,1048002.0,6021.0,1047654.0
7924111.0,CUCHILLOS PLÁSTICOS NEGROS,36940014,OTROS,3017.0,524958.0,3012.0,524088.0
7924111.0,VASOS 16OZ DESCARTABLES,36940017,OTROS,3020.0,2601126.0,3020.0,2601126.0
7924111.0,BANDEJA PARA LLEVAR,36940026,OTROS,5418.0,1178415.0,5418.0,1178415.0
7924111.0,BOMBILLAS FORRADAS,36990009,OTROS,20108.0,524818.0,20092.0,524401.0
7924111.0,BASE PARA MASA,42912026,LIBRA,26050.0,389813.0,20100.0,300777.0
7924111.0,OTROS,99999994,UNIDAD,6305740.78,6275774.72,5192195.06,6333411.16
7941536.0,VARIOS,99999994,VALOR,0.0,14754648.209467817,0.0,14754648.209467817
7951950.0,INSUMOS VARIOS,99999994,VALOR,0.0,3207825.0,0.0,2586662.0
7960232.0,VARIOS,99999994,VALOR,0.0,0.0,0.0,37674285.0
7961585.0,MATERIAL DE CONSTRUCCIÓN AGREGADOS,153,METRO CÚBICO,358.5,282548.0,358.5,282548.0
7961585.0,MATERIAL DE CONSTRUCCIÓN MADERA Y SUS DERIVADOS,31330,METRO CÚBICO,194.0,291277.0,194.0,291277.0
7961585.0,MATERIAL DE CONSTRUCCION CEMENTO,37440001,UNIDAD,789.0,38063.0,789.0,38063.0
7961585.0,MATERIAL DE CONSTRUCCIÓN FIERRO,41261005,BARRA,3557.0,7188258.0,3557.0,7188258.0
7961585.0,MATERIAL DE CONSTRUCCIÓN TUBOS Y SUS DERIVADOS,41283002,BARRA,808.0,41096.0,808.0,41096.0
7974623.0,VARIOS,99999994,VALOR,0.0,0.0,0.0,27464613.0
7989629.0,VIDRIO FLOAT INCOLORO 4-5-6 MM,37113001,METRO CUADRADO,1684.0,54903.0,1684.0,54903.0
7989629.0,VIDRIO FLOAT INCOLORO 8 MM,37113001,METRO CUADRADO,20729.0,1513265.0,20729.0,1513265.0
7989629.0,VIDRIO FLOAT COLOR DE 8 MM,37113001,METRO CUADRADO,7946.0,74793.0,7946.0,74793.0
7989629.0,VIDRIO FLOAT COLOR 10 MM,37113001,METRO CUADRADO,12664.0,985066.0,12664.0,985066.0
7989629.0,VIDRIO REFLECTIVO DE 6 MM,37113003,METRO CUADRADO,514.0,165020.0,514.0,165020.0
7989629.0,VIDRIO ESMERILADO INCOLORO 6 MM,37113999,METRO CUADRADO,47.0,14993.0,47.0,14993.0
7989629.0,VIDRIO ESMERILADO INCOLORO 8 MM,37113999,METRO CUADRADO,553.0,196407.0,553.0,196407.0
7989629.0,VIDRIO ESMERILADO INCOLORO 10 MM,37113999,METRO CUADRADO,640.0,254160.0,640.0,254160.0
7989629.0,VIDRIO COLOR DE 4-5-6 MM,37114002,METRO CUADRADO,384.0,33153.0,384.0,33153.0
7989629.0,VIDRIO CATEDRAL INCOLORO 8 Y 10 MM,37114003,METRO CUADRADO,95.0,165879.0,95.0,165879.0
7989629.0,VIDRIO FLOAT INCOLORO 10 MM,37114999,METRO CUADRADO,46150.0,6512878.0,46150.0,6512878.0
7998280.0,"INSUMOS, AMENITIES (SHAMPHO Y OTROS), BLANCOS (TOALLAS, SABANAS, BLANCOS)",99999993,VALOR,0.0,1368926.0,0.0,1368926.0
7999141.0,MATERIAL DE ESCRITORIO,99999994,VALOR,0.0,3000.0,0.0,3000.0
8002134.0,VARIOS,99999994,VALOR,0.0,2214177.0,0.0,2214177.0
8003405.0,VARIOS,99999994,VALOR,0.0,725246.0,0.0,933964.0
8012097.0,MATERIAL ELECTRICO,99999994,VALOR,0.0,5236804.0,0.0,5236804.0
8074581.0,OTROS MATERIALES,99999994,VALOR,0.0,14550.0,0.0,14550.0
8076426.0,INSUMOS VARIOS,99999994,VALOR,0.0,5434925.077376787,0.0,3975971.0773767866
8079337.0,VARIOS,99999994,VALOR,0.0,0.0,0.0,1345876.0
8080567.0,HUEVOS,02311000,UNIDAD,24000.0,13781.0,16318.0,9370.0
8080567.0,CARNE DE LOMITO,21111002,KILOGRAMO,11321.0,393974.0,10765.0,374622.0
8080567.0,POLLO,21121000,KILOGRAMO,11432.0,155448.0,7772.0,105687.0
8080567.0,ALITAS DE POLLO,21121000,KILOGRAMO,1449.0,22691.0,985.0,15427.0
8080567.0,PAPA PRECOCIDA,21394999,KILOGRAMO,2452.0,14935.0,1667.0,10154.0
8080567.0,ACEITE COMESTIBLE,21691009,LITRO,103644.0,668160.0,70466.0,454270.0
8080567.0,HARINA,23110001,KILOGRAMO,10200.0,33544.0,6935.0,22805.0
8080567.0,SODAS Y JUGOS,99999994,VALOR,0.0,101865.0,0.0,410231.75
8128660.0,INSUMOS VARIOS,99999994,VALOR,0.0,0.0,0.0,310059.0
8181099.0,OTROS MATERIALES,99999994,VALOR,0.0,713107.0,0.0,319793.0
8190201.0,MADERA,31330,PIE CUADRADO,40000.0,240000.0,38707.91490580904,232247.48943485424
8190201.0,PUERTAS,31600003,UNIDAD,1000.0,900000.0,967.6978726452261,870928.0853807034
8190201.0,PINTURA,35110,UNIDAD,180.0,64800.0,174.1856170761407,62706.82214741065
8190201.0,LADRILLO,37350002,UNIDAD,300000.0,300000.0,290309.3617935678,290309.3617935678
8190201.0,CERAMICA,37370,METRO CUADRADO,8000.0,280000.0,7741.582981161808,270955.4043406633
8190201.0,ESTUCO,37420004,UNIDAD,16000.0,208000.0,15483.165962323616,201281.157510207
8190201.0,CEMENTO,37440001,UNIDAD,10000.0,555000.0,9676.97872645226,537072.3193181005
8190201.0,FIERRO,41261005,TONELADA MÉTRICA,15.0,900000.0,14.515468089678391,870928.0853807034
8190201.0,VENTANAS,42120003,UNIDAD,600.0,120000.0,580.6187235871356,116123.74471742712
8190201.0,CALAMINA,42190015,METRO CUADRADO,11700.0,409500.0,11322.065109949144,396272.27884822007
8190201.0,"OTROS (CLAVOS, ALAMBRES Y CHAPAS)",429,VALOR,0.0,103000.0,0.0,99672.88088245828
8190201.0,JUEGO DE ACCESORIOS PARA BAÑO,99999994,OTROS,180.0,108000.0,174.1856170761407,104511.3702456844
8255063.0,VARIOS,99999994,VALOR,0.0,6587543.587047369,0.0,6587543.587047369
8264821.0,VARIOS,99999994,VALOR,0.0,2968257.980390583,0.0,2968257.980390583
8267814.0,VARIOS,99999994,VALOR,0.0,485469.0,0.0,152477.0
8279745.0,CARNES VARIAS,211,VALOR,0.0,5481379.0,0.0,5481379.0
8279745.0,ACEITE,21691009,VALOR,0.0,232900.0,0.0,232900.0
8279745.0,QUESOS VARIOS,22251001,VALOR,0.0,370114.0,0.0,370114.0
8279745.0,PANES Y OTROS,23490,VALOR,0.0,425980.0,0.0,425980.0
8279745.0,BEBIDAS ALCOHOLICAS,241,VALOR,0.0,162196.0,0.0,162196.0
8279745.0,CERVEZAS Y OTROS,24310001,VALOR,0.0,217958.0,0.0,217958.0
8279745.0,BEBIDAS GASEOSAS,24490001,VALOR,0.0,992050.0,0.0,992050.0
8279745.0,ENVASES VARIOS,36490001,VALOR,0.0,322348.0,0.0,322348.0
8279745.0,OTROS MATERIALES,99999994,VALOR,0.0,2514717.0,0.0,2514717.0
8287125.0,"PAPA PRIMERA, SEGUNDA, TERCERA, CANDELERO, PINTA BOCA",01510,KILOGRAMO,872947.0,4150124.0,900927.0,4261386.0
8353135.0,METODOPROMISA,34150006,PIEZA,9600.0,11520.0,9600.0,11520.0
8353135.0,SULFATO DE MAGNESIO,34240025,PIEZA,8400.0,31248.0,8400.0,31248.0
8353135.0,SULFATO PULMONAR,34240030,PIEZA,120.0,22000.0,120.0,22000.0
8353135.0,FUROSEMIDA,35230999,OTROS,4800.0,41760.0,4800.0,41760.0
8353135.0,HIPNOL,35250004,UNIDAD,96.0,3648.0,96.0,3648.0
8353135.0,SUEROS,35270001,PIEZA,600.0,4800.0,600.0,4800.0
8353135.0,MICRIGOTERO DE 150 ML,35270999,OTROS,3000.0,27000.0,3000.0,27000.0
8353135.0,PAQUETE QUIRURGICO DESECHABLE,35270999,OTROS,600.0,10200.0,600.0,10200.0
8353135.0,AGUJAS PARA ANESTESIA,48150006,UNIDAD,360.0,3600.0,360.0,3600.0
8353135.0,CATETER,48150017,UNIDAD,48.0,19400.0,48.0,19400.0
8353135.0,OTROS,99999994,VALOR,0.0,1868459.0,0.0,1868459.0
8360720.0,VARIOS,99999994,VALOR,0.0,11282898.899887046,0.0,12807790.899887046
8371339.0,INSUMOS MEDICOS,99999994,PIEZA,8000.0,2850727.18,7500.0,2672556.73
8417505.0,PINTURAS,35110,LITRO,165.0,98820.0,121.0,77268.0
8417505.0,REPUESTOS Y ACCESORIOS PARA VEVICULOS,4912,UNIDAD,184.0,146965.0,294.0,246017.0
8417505.0,MATERIALES PARA CHAPERIO,99999994,UNIDAD,850.0,410985.0,686.0,325204.0
8514306.0,VERDURAS,012,KILOGRAMO,1092949.0,1092949.0,1092949.0,1092949.0
8514306.0,FRUTAS,013,UNIDAD,777359.0,777359.0,777359.0,777359.0
8514306.0,LEGUMBRES,017,KILOGRAMO,971359.0,971359.0,971359.0,971359.0
8514306.0,ABARROTES,2,KILOGRAMO,1530128.0,1530128.0,1530128.0,1530128.0
8514306.0,BEBIDAS,24,UNIDAD,130963.0,130963.0,130963.0,130963.0
8514306.0,GAS LICUADO,33410001,UNIDAD,32236.0,32236.0,32236.0,32236.0
8514306.0,INSUMOS GASTRONOMICOS,99999994,UNIDAD,2121245.0,2121245.0,2121245.0,2121245.0
8514306.0,MATERIAL FUNGIBLE,99999994,UNIDAD,7303.0,7303.0,7303.0,7303.0
8534027.0,VERDURAS,012,KILOGRAMO,2960.0,42550.0,1750.0,29750.0
8534027.0,ACEITES,21691009,LITRO,6000.0,75000.0,2600.0,32500.0
8534027.0,HARINAS,23110001,QUINTAL,1500.0,39000.0,820.0,213200.0
8534027.0,FIDEOS,23710,KILOGRAMO,78560.0,432865.0,12600.0,69426.0
8534027.0,OTROS INSUMOS,99999994,KILOGRAMO,8500.0,83764.0,1000.0,63450.0
8538332.0,TELAS,26,METRO (LINEAL),113013.0,2606631.0,202324.0,4666578.273685329
8538332.0,CUELLOS Y PUÑOS,2822,PIEZA,10343.0,38071.0,83837.0,256288.0
8538332.0,INSUMOS,99999994,PIEZA,51454.0,58440.0,340777.09496919916,387045.0
8538332.0,MATERIALES,99999994,PIEZA,10150.0,441.0,10150.0,1342.0
8578102.0,CARTONES Y CAJONES,32153011,PIEZA,17045.0,34091.0,17045.0,34091.0
8589295.0,POLLO,21121000,KILOGRAMO,366412.0,4303511.0,356399.0,4185908.0
8589295.0,PAPA PREFRITA,21394999,KILOGRAMO,105998.0,1291054.0,103101.0,1255772.0
8589295.0,ACEITE,21691009,LITRO,100184.0,688562.0,97446.0,669745.0
8589295.0,ARROZ,23161002,KILOGRAMO,229662.0,1118913.0,223386.0,1088336.0
8589295.0,OTROS,99999994,VALOR,0.0,1204983.0,0.0,1172054.0
8593436.0,MATERIAS PRIMAS,99999994,KILOGRAMO,256384.0,3649130.0,298183.0,2198903.0
8593436.0,OTRAS MATERIAS PRIMAS,99999994,VALOR,0.0,909588.0,0.0,483388.0
8599299.0,ARCILLA,15400,TONELADA MÉTRICA,206366.0,4129377.0,203735.0,4076733.0
8607417.0,POLLO,21121000,KILOGRAMO,148286.0,1741625.0,148286.0,1741625.0
8607417.0,"MATERIAL DESCARTABLE, ARROZ, AZUCAR, MATERIAL DE LIMPIEZA, OTROS",99999993,VALOR,0.0,3724840.0,0.0,3682102.0
8610287.0,AGREGADOS,153,METRO CÚBICO,1035.0,103512.23,1035.0,103512.23
8610287.0,LADRILLO,37350002,UNIDAD,4555.0,177631.0,4555.0,177631.0
8610287.0,CEMENTO,37440001,QUINTAL,3942.0,181325.0,3942.0,181325.0
8610287.0,OTROS,99999994,VALOR,0.0,943237.77,0.0,943237.77
8641283.0,SOLUCION FISIOLOGICA,35270001,LITRO,3606.0,360600.0,3606.0,360600.0
8641283.0,SOLUCION ACIDA,35270999,LITRO,10560.0,1.056,10560.0,1.056
8641283.0,SOLUCION BASICA,35270999,LITRO,14400.0,1.44,14400.0,1.44
8641283.0,JERINGAS 20 ML,48150005,PIEZA,3639.0,7278.0,3629.0,7278.0
8641283.0,FILTRO F7,48150999,UNIDAD,1800.0,297000.0,1800.0,297000.0
8656002.0,HUEVO,02311000,UNIDAD,1116188.0,650625.0,1130933.0,659221.0
8656002.0,FILETE,211,KILOGRAMO,152384.0,2386334.0,150640.0,2359018.0
8656002.0,POLLO,21121000,KILOGRAMO,56882.0,668083.0,49677.0,583451.0
8656002.0,MAIZENA,23220002,KILOGRAMO,58535.0,316088.0,58696.0,316958.0
8656002.0,"VARIOS MATERIA PRIMA MATERIALES, ENVASES Y EMBALAJE",99999994,VALOR,0.0,1395622.0,0.0,1366521.0
8668302.0,VARIOS,99999994,VALOR,0.0,6490265.627222913,0.0,6490265.627222913
8703111.0,SAL GRANULADA,16200999,QUINTAL,1618.0,54106.0,1101.0,35123.0
8703111.0,AMONIACO ANHIDRO,34651000,KILOGRAMO,480.0,60134.0,480.0,60134.0
8703111.0,BOLSAS PARA ENVASE,36410001,KILOGRAMO,17368.0,457137.0,14736.0,387861.0
8703111.0,BOLSAS QQ,36410001,PIEZA,23000.0,41150.0,22400.0,40077.0
8703111.0,OTROS MATERIALES,99999994,VALOR,0.0,39430.0,0.0,39148.4604156225
8716682.0,MASCARILLAS,27190005,PIEZA,120.0,4200.0,100.0,3500.0
8716682.0,ALCOHOL,3413,LITRO,194.4,3240.0,178.2,2970.0
8716682.0,ACIDO NITRICO,34233001,LITRO,64.8,1080.0,59.4,990.0
8716682.0,AGUA DESTILADA,34250007,LITRO,6000.0,9000.0,5500.0,8250.0
8716682.0,GUANTES,36260001,PAR,18000.0,12600.0,16500.0,11550.0
8716682.0,ENVASES,99999994,PIEZA,6000.0,9000.0,5500.0,8250.0
8777608.0,ACEITE,21691009,LITRO,107525.0,827087.0,101079.0,782070.0
8777608.0,MANTECA,21700003,KILOGRAMO,181869.0,2478758.0,170101.0,2311604.0
8777608.0,HARINA,23110001,KILOGRAMO,1727151.0,4633338.0,597208.0,3425974.0
8777608.0,AZUCAR,23520001,KILOGRAMO,316407.0,1092957.0,289671.0,1007750.0
8802126.0,OXIGENO GAS MEDICINAL,34210003,METRO CÚBICO,6516.0,117279.0,6516.0,117279.0
8802126.0,INSUMOS VARIOS,99999994,VALOR,0.0,593932.0,0.0,593932.0
8819961.0,VARIOS,99999994,VALOR,0.0,1249173.0,0.0,1249173.0
8828817.0,PAPEL BOND BLANCO BOBINA 87,32129001,KILOGRAMO,198401.0,1361686.26,103647.0,710288.48
8828817.0,PAPEL BOND BLANCO BOBINA 85,32129001,KILOGRAMO,394936.0,2657988.0,352294.0,2366908.75
8828817.0,PAPEL BOND BLANCO RESMA 85X65,32129001,KILOGRAMO,24962.0,178773.86,1696.0,11627.1
8828817.0,PAPEL BOND BLANCO RESMA 60X97.5,32129001,KILOGRAMO,24719.0,178753.96,2364.0,17095.12
8828817.0,CARTULINA BRISTOL BL RESMA,32129007,KILOGRAMO,100692.0,758938.86,74706.0,563426.44
8828817.0,CARTULINA MANILA,32129014,KILOGRAMO,110201.0,904598.57,907.0,7445.22
8828817.0,CARTULINA NEGRA,32129014,KILOGRAMO,40709.84,469594.5,10703.93,123471.54
8828817.0,CARTULINA MANILA,32129014,KILOGRAMO,451212.0,3519142.65,455817.0,3555935.15
8828817.0,CARTULINA ZAFIRO BOBINA,32129999,KILOGRAMO,16980.0,232579.81,3750.0,51364.8
8828817.0,"CARTON GRIS CARTA LAMINAS DE 43,1X28",32136005,KILOGRAMO,155726.0,944174.04,101085.0,609727.19
8828817.0,INSUMOS VARIOS,99999994,KILOGRAMO,1005059.08,10438052.67,1178322.92,13914517.37
8878468.0,VARIOS,99999994,VALOR,0.0,0.0,0.0,37017.34999999998
8886217.0,MATERIALES DE CONSTRUCCION,99999994,VALOR,0.0,4247222.0,0.0,5147372.0
8918238.0,INSUMOS VARIOS,99999994,VALOR,0.0,5963438.0,0.0,4805549.0
8927053.0,LADRILO CON HUECOS,37350002,OTROS,50000.0,37500.0,50000.0,37500.0
8927053.0,LADRILLOS MEDIOS,37350002,OTROS,25000.0,17500.0,25000.0,17500.0
8927053.0,CERAMICA,37370,METRO CUADRADO,10610.0,424400.0,10610.0,424400.0
8927053.0,CONCRETO,37510001,OTROS,26000.0,1224000.0,25450.0,1247050.0
8927053.0,FIERRO CORROGADO 1.1,41261005,BARRA,1940.0,16917.0,1940.0,16917.0
8927053.0,OTROS MATERIALES DE CONTRUCCION,99999994,VALOR,0.0,4046308.0,0.0,3200648.0
8930497.0,LINGOTE DE ORO,41320001,GRAMO,20499.65905720405,5316966.0,11400.0,2956801.0
8944068.0,TOMATE LARGUITO,01234005,KILOGRAMO,155494.6,955165.29,155314.77,824142.42
8944068.0,PLATANO ENTERO,01313000,KILOGRAMO,156592.0,1089880.32,155532.0,1082502.72
8944068.0,CARNE TROZADA DE RES,21111002,KILOGRAMO,52620.05,1327603.89,59726.5,1506899.61
8944068.0,AVE,21121000,KILOGRAMO,2040214.31,29662051.67,2040214.31,29662051.67
8944068.0,ALITAS A GRANEL,21121000,KILOGRAMO,64913.1,1236789.37,64913.1,1236789.37
8944068.0,ACEITE,21691009,LITRO,58200.0,1148487.0,60629.38,479545.9
8944068.0,SACHET SALSA COPACABANA,23995999,PIEZA,6493397.2,2146717.12,6160561.2,2036681.48
8944068.0,JARABE COCA COLA 19 LT.,23999011,LITRO,46185.2,873948.89,46185.2,873948.89
8944068.0,COCA COLA - 2000 CC. (1PAQ=6PZ),24490001,OTROS,185430.0,1112187.3,183832.0,1239518.41
8944068.0,CAJA DE POLLO PEQUEÑA,32153004,PIEZA,1626875.0,990766.88,1392325.0,847965.54
8944068.0,OTROS,99999994,VALOR,0.0,21551194.53,0.0,22495253.4388
8951817.0,VARIOS,99999994,VALOR,0.0,4993566.557669469,0.0,4993566.557669469
8977606.0,"FIERRO, CEMENTO, ESTUCO",99999993,KILOGRAMO,50200.0,4760080.0,47900.0,4207100.0
8987856.0,MATERIALES ELECTRICOS,99999994,VALOR,0.0,544162.0,0.0,1662946.7184228702
8987856.0,MATERIALES DE CONSTRUCCIÓN DE REDES,99999994,VALOR,0.0,316901.0,0.0,968442.2617068556
8987856.0,MATERIALES DE CONSTRUCCIÓN PARA BASE,99999994,VALOR,0.0,359512.0,0.0,1098660.5103510404
8987856.0,OTROS MATERIALES,99999994,VALOR,0.0,444475.0,0.0,1358305.5095192336
8990972.0,INSUMOS VARIOS,99999994,VALOR,0.0,703573.2264749223,0.0,703573.2264749223
9019180.0,OTRAS INSUMOS,99999994,VALOR,0.0,4668238.0,0.0,4396180.0
9051611.0,PAPA,01510001,KILOGRAMO,83678.0,767327.0,83614.0,766740.0
9051611.0,POLLO,21121000,PIEZA,152506.0,2594510.0,137834.0,2344516.0
9051611.0,ACEITE,21691009,LITRO,67180.0,599246.0,66070.0,589344.0
9051611.0,LECHE,22110001,LITRO,63585.0,311137.0,59422.0,290797.0
9051611.0,CAFÉ,2391,KILOGRAMO,4657.0,427152.0,4602.0,420121.0
9051611.0,OTROS MATERIALES,99999994,VALOR,0.0,9498440.0,0.0,9752552.0
9072521.0,ARENA,15310,VALOR,0.0,230969.0,0.0,461939.2594014041
9072521.0,MADERA Y OTROS,31330,VALOR,0.0,46256.0,0.0,92512.25221943788
