ID,C2_01,actividad_pricipal_codigo_V1,actividad1_codigo_v1,actividad2_codigo_v1,S00_01_A,S01_01_A,S01_01_B,S01_01_C,S01_02_A,S01_02_B,S01_02_C,S01_03_A,S01_03_B,S01_03_C,S01_04_A,S01_04_B,S01_05_A,S01_05_B,S01_06,S01_07,S01_08,S01_09,S01_10,S01_10E,S01_11,S01_12,S01_13,S01_13E,S01_14,S02_01,S02_02,S02_03,S02_04,S02_05,S02_06,S02_07,S02_08,S02_08E,S02_09,S03_01,S03_02,S03_03,S04_01,S04_02,S04_03,S04_04,S04_05,S04_06,S04_07,S04_08,S04_09,S04_10,S04_11,S04_12,S04_13,S04_14,S04_15,S04_16,S04_17,S04_18,S04_19,S04_19E,S04_20,S04_21A,S04_21B,S04_21C,S04_21D,S04_21E,S04_21F,S04_22A,S04_22B,S04_22C,S04_22D,S04_22E,S04_22F,S05_01,S05_02,S05_03,S05_04,S06_01_A,S06_01_B,S06_02_A,S06_02_B,S06_03_A,S06_03_B,S06_04_A,S06_04_B,S06_05_A,S06_05_B,S06_06_A,S06_06_B,S07_01_A,S07_01_B,S07_01_C,S07_01_D,S07_01_E,S07_01_F,S07_02_A,S07_02_B,S07_02_C,S07_02_D,S07_02_E,S07_02_F,S07_03_A,S07_03_B,S07_03_C,S07_03_D,S07_03_E,S07_03_F,S07_04_A,S07_04_B,S07_04_C,S07_04_D,S07_04_E,S07_04_F,S07_05_A,S07_05_B,S07_05_C,S07_05_D,S07_05_E,S07_05_F,S07_06_A,S07_06_B,S07_06_C,S07_06_D,S07_06_E,S07_06_F,S07_07_A,S07_07_B,S07_07_C,S07_07_D,S07_07_E,S07_08_A,S07_08_B,S07_08_C,S07_08_D,S07_08_E,S07_08_F,S07_08_F1,S07_09_A,S07_09_B,S07_09_C,S07_09_D,S07_09_E,S07_09_F,S12_01_A,S12_01_B,S12_01_C,S12_02_A,S12_02_B,S12_02_C,VPA,PC,ISPOINF,VIPP,VBP,EAC,OGO,VUMPEEI,CI,VA,SSB,OPP,PS,R,D
361046.0,LA PAZ,4690,,,44256196.0,48.84230769230769,13.019711538461538,3873722.235658527,2.108653846153846,1.054326923076923,25409.063934218644,50.95096153846154,14.074038461538462,3899131.2995927455,0.049038461538461545,0.024519230769230772,51.0,14.098557692307693,363556.0810219013,2686.0333963063467,403464.5270114547,29222.17652255612,590838.4830792715,,421558.61780953937,398133.4014539686,79136.94116032154,,2288596.413230056,51127.529348662734,5388.378880874013,693.6543812340935,8380.902811089632,60699.25225927678,0.0,294.20711234938045,3380.306178721189,,129964.23097220782,3882.8582042357625,32523232.65315089,32527115.511355124,1719.1562821065522,113347.43260660459,528860.0115635296,10795.209427662774,40630.175970251796,175222.4240060551,20574.922629296172,67759.45456099165,47812.80017394614,287273.2870199099,81430.4321733537,364.3884644665223,1780175.9547744663,433383.1695585248,73642.46412204798,111289.84008245474,4635.597173945223,51245.719491037824,1283185.6657980802,,5113348.105878732,,,,,,,,,,,,,0.0,43129327.14450093,1126868.855499062,44256196.03187164,0.0,0.0,0.0,0.0,16863082.13785386,18099204.19260311,0.0,0.0,0,0.03187164038017338,16863082.13785386,18099204.22447475,1638707.577,19012.13466,612.4454415,88745.43526,1745852.478,61074.17749,248383.4064,20748.5335,0.0,5268.445898,274400.4496,31817.11597,934198.7346,112539.049,16807.50955,64486.04934,1094416.419,176656.8662,360120.4056,67564.21237,19723.60529,11440.35719,419401.3699,41379.30448,179397.5595,33999.13612,52.87505139,7479.700308,220823.6803,45047.76694,35329.68149,21818.75131,0.0,1008.131857,58156.6284,12240.01664,1610136.755,12748.65615,12923.56771,153376.5962,1763338.407,40600.67712,74992.66308,0.0,864.4226304,116457.8266,19452.51309,0,5046874.796,363423.1362,50120.00305,332669.1387,5692847.259,387667.7608,,,,,,,0.0,11842216.568631083,1126868.855499062,0.0,12969085.424130145,129964.23087861245,5113348.102196288,3882.826329799116,5247195.1594047,7721890.264725446,3899131.2995927455,1389767.30103149,898828.9604238297,6187727.561048065,387667.760513394
1980382.0,SANTA CRUZ,4690,,,33962475.0,48.721314884909965,12.987458937694372,2497000.602482968,2.103430261095511,1.0517151305477555,16378.677688408497,50.824745146005476,14.03917406824213,2513379.280171376,0.04891698281617466,0.02445849140808733,50.87366212882166,14.063632559650216,234348.1793793895,1731.4166067785025,260073.155931079,18836.60932397283,380854.3717043927,,271736.6033533794,256636.71342975134,51011.65693734608,,1475228.8045000548,39235.57816211146,4135.074849908285,532.3146070056127,6431.555983687829,46580.97676027965,0.0,225.77633418805416,2594.0675987417426,,99735.34429592262,2979.7290912644635,24958527.29642242,24961507.025513686,1319.2910265522307,86983.51178253081,405850.40163022786,8284.309620889271,31179.8450918664,134466.757937014,15789.321238192399,51999.01911003185,36691.83475659863,220455.27429834942,62490.21079278302,279.6339322686625,1366117.8958903053,332580.8901775507,56513.676563694076,85404.50271763906,3557.38557218486,39326.27799893567,984724.5139420851,,3924014.5540796993,,,,,,,,,,,,,0.0,33097708.960615005,864766.0393849824,33962475.02445849,0.0,0.0,0.0,0.0,12940832.183810111,13889439.795304105,0.0,0.0,0,0.02445849140808733,12940832.183810111,13889439.819762595,1257554.199,14590.02821,469.9943709,68103.78882,1339777.85,46868.69667,190610.9425,15922.55128,0.0,4043.037547,210576.5802,24416.64904,716909.8123,86363.15329,12898.18544,49486.98796,839861.8415,135567.5576,276358.5979,51849.18906,15136.01512,8779.399949,321851.1717,31754.73088,137670.7824,26091.14463,40.57663725,5739.967681,169461.4404,34569.93137,27112.21327,16743.84297,0.0,773.6465417,44629.75169,9393.063499,1235628.776,9783.396563,9917.624764,117702.1363,1353196.659,31157.20749,57549.82749,0.0,663.363204,89370.4471,14927.9773,0,3873002.53,278893.1335,38462.39633,255292.328,4368725.742,297498.6064,,,,,,,0.0,9087789.292977618,864766.0393849824,0.0,9952555.3323626,99735.34422409695,3924014.551253769,2979.704630627183,4026729.600108493,5925825.732254107,2513379.2783613335,895843.7323004592,579384.9733032252,3988607.9839650183,297498.60617803957
13838730.0,SANTA CRUZ,4690,,,30331524.61,43.51248728083586,11.598961217933654,2230044.636776235,1.8785511577067693,0.9392755788533846,14627.622556519225,45.39103843854263,12.538236796787041,2244672.259332754,0.043687236225738814,0.021843618112869407,45.43472567476837,12.56008041489991,209293.86242182428,1546.3097262100255,232268.5649241962,16822.775115153923,340136.9820125852,,242685.06556282588,229199.51473571992,45557.967368161175,,1317511.129241149,35040.87686812172,3692.9912962522667,475.4045046084898,5743.9541317239145,41600.97410339677,0.0,201.6384387998975,2316.7341370509293,,89072.57347995398,2661.164307454654,22290194.837708186,22292856.002015643,1178.2447610081758,77684.0477113655,362460.6700490951,7398.628667164648,27846.38748324241,120090.82899857718,14101.274589423427,46439.77000591951,32769.08673192471,196886.25689925972,55809.34153195212,249.73808588443598,1220065.3391532334,297024.4499329359,50471.76248177634,76273.85153717098,3177.063156615765,35121.87992613668,879446.9728341247,,3504495.594536811,,,,,,,,,,,,,0.0,29559211.27283897,772313.3371610233,30331524.631843615,0.0,0.0,0.0,0.0,11557319.360768508,12404510.712790508,0.0,0.0,0,0.021843618112869407,11557319.360768508,12404510.734634126,1123108.258,13030.19876,419.7469657,60822.76827,1196541.325,41857.93369,170232.6021,14220.26092,0.0,3610.793761,188063.7005,21806.24914,640264.5159,77130.01215,11519.23201,44196.30175,750071.6634,121073.9415,246812.9196,46305.95838,13517.81385,7840.788565,287441.8527,28359.81186,122952.3091,23301.72331,36.23856245,5126.303986,151344.2071,30874.03743,24213.62883,14953.74777,0.0,690.9354845,39858.35578,8388.844944,1103526.896,8737.447245,8857.325021,105118.524,1208525.52,27826.17009,51397.13783,0.0,592.4426105,79815.79421,13332.0175,0,3458937.3,249076.4864,34350.35641,227998.8584,3901662.419,265692.836,,,,,,,0.0,8116207.802595222,772313.3371610233,0.0,8888521.139756246,89072.57341580726,3504495.5920130033,2661.142461920086,3596229.307890731,5292291.831865515,2244672.2577162245,800068.4936237901,517442.5472940642,3562183.2986340793,265692.83583513583
452148.0,LA PAZ,4690,,,29785005.53,42.72847115164353,11.389968966627869,2189863.275670237,1.8447030718079036,0.9223515359039518,14364.059319096585,44.57317422345144,12.312320502531822,2204227.3349893335,0.042900071437393106,0.021450035718696553,44.61607429488883,12.333770538250517,205522.76648744088,1518.448028526529,228083.50650568726,16519.659208611276,334008.33029218315,,238312.32068875493,225069.75503717468,44737.095396413715,,1293771.967444935,34409.50379886145,3626.450288781433,466.8385773817118,5640.458492517008,40851.39997593612,0.0,198.00527971928787,2274.9907883249566,,87467.64720152196,2613.2149515373635,21888565.940632943,21891179.15558448,1157.014926666492,76284.32201897832,355929.78594490123,7265.318792885947,27344.646068514856,117927.00999426965,13847.195188057027,45603.00954941813,32178.647201982087,193338.72352041496,54803.75838433177,245.2382583718577,1198081.9738174179,291672.60787415144,49562.35283118381,74899.5350230447,3119.8182388023333,34489.047328635985,863600.9328911266,,3441350.937853155,,,,,,,,,,,,,0.0,29026607.878908962,758397.6510910321,29785005.551450036,0.0,0.0,0.0,0.0,11349077.420228831,12181003.920112854,0.0,0.0,0,0.021450035718696553,11349077.420228831,12181003.94156289,1102871.883,12795.41821,412.1838864,59726.85226,1174981.82,41103.72962,167165.3193,13964.0376,0.0,3545.733804,184675.1336,21413.34007,628728.1102,75740.26917,11311.67634,43399.96452,736556.7319,118892.4086,242365.7983,45471.60897,13274.24735,7699.511771,282262.6717,27848.81947,120736.9315,22881.8685,35.58560926,5033.937283,148617.2589,30317.74325,23777.34314,14684.30835,0.0,678.4860798,39140.18048,8237.693167,1083643.342,8580.014287,8697.732084,103224.4788,1186750.082,27324.79295,50471.05459,0.0,581.7678688,78377.65831,13091.79871,0,3396613.521,244588.5797,33731.42527,223890.7324,3831361.536,260905.5328,,,,,,,0.0,7969968.4533242425,758397.6510910321,0.0,8728366.104415275,87467.64713853103,3441350.9353748225,2613.193499619721,3531431.776012973,5196934.328402302,2204227.333401931,785652.7099566513,508119.1707564149,3497999.214114997,260905.53265567962
2036060.0,SANTA CRUZ,4711,,,50634339.0,143.36609367214749,86.08084205281514,5608009.204786857,86.80742401594419,18.891131041355255,422697.3951453097,230.17351768809166,104.97197309417041,6030706.599932167,0.07648231190832087,0.07648231190832087,230.25,105.04845540607872,525261.4200044476,71208.78024533014,535639.1964917723,104858.28671163709,703889.8760115551,,574528.7713911174,732659.5519581947,150389.69536577974,,3398435.5781798344,766317.3129082622,67739.45185679657,13100.280943557393,5687.848160485997,19860.132967438552,11874.601061002457,0.0,5837.976423735878,,890417.6043212791,696910.7595036292,34650483.54212592,35347394.30162955,5464.145569759569,265096.7826846052,532232.0840504146,40227.004967851804,16339.186426842585,41680.75309088542,12268.6608572935,52536.18150675282,119433.35153856057,6275.827063723487,36599.473969336075,0.0,148185.99951835145,312278.49802026304,82206.4528412588,28253.01237027628,13769.995158915115,157813.37701043964,106464.38396399029,,1977125.1706095203,,,,,,,,,,,,,0.0,46565352.46764788,4068986.5323521206,50634339.0,0.0,0.0,0.0,0.0,7550794.607365739,7314255.099609482,0.0,0.0,1359.7702367371612,1038.7080237132905,7552154.377602476,7315293.807633196,7091464.703,0.0,319451.5268,73872.55245,6845885.709,171325.7147,5397961.634,45293.98897,1282.765396,30333.56872,5472306.407,680610.0394,464471.8317,274.9594902,244.9821243,2400.616749,466902.4259,28525.1244,2540633.935,17991.35158,13930.43957,12313.41498,2557008.32,251868.7016,1243082.781,22903.36261,53244.48347,4091.062762,1216832.723,287877.9818,90294.08031,58.3364165,0.0,934.3844783,91286.78194,19072.46813,2899810.924,0.0,70698.49654,6293.204688,2835405.632,430793.1088,17445.99856,0.0,22952.7983,471191.9056,168170.5521,0,20158513.0,103967.9976,458852.6939,153191.6031,19956819.9,1607450.582,,,,,,,0.0,11678329.417765705,4068986.5323521206,0.0,15747315.950117826,890417.6043212792,1977125.1706095207,697231.8217166533,3564774.596647453,12182541.353470374,6030706.599932167,1940857.5594647424,1457578.0187150915,9429142.178112,1607450.5820931206
108527.0,LA PAZ,4730,,,80738820.85,28.409651124363975,14.939304650195536,1258190.6393860858,8.68154282032012,5.111974452574283,119009.8794472625,37.09119394468409,20.05127910276982,1377200.5188333483,1.3514415219449254,0.5288249433697535,38.44263546662902,20.58010404613957,94871.16668550207,15756.427325192366,116807.10321440107,51245.26700188435,97599.27051714249,,104105.56538081993,78093.07772475104,27301.865695076667,,585780.1842322227,561219.0002769531,21522.78697479446,76499.93669364238,24525.77687626977,20379.88958676415,44.524122315381184,2229.203115233926,22532.217255843734,,728953.3349018169,2536.861390835269,70607038.04986295,70609574.91125378,1429.546028164286,655460.4474623972,41866.86511243873,130664.6928977263,43467.310492029705,140782.15144451283,15118.161173394617,33933.12461290228,81428.63518957274,260047.07557793337,29426.93230164623,0.0,20264.278038293745,66079.773512136,58438.95548864332,38790.46067179815,2904.3800368954876,55028.71621815556,531008.732929566,,2206140.2391882064,,,,,,,,,,,,,0.0,80576120.53312197,162700.3168780038,80738820.85,0.0,0.0,0.0,0.0,1025541.1427416009,1136239.9641349523,0.0,0.0,0,0.0,1025541.1427416009,1136239.9641349523,6496202.082,3578169.294,452336.7906,324497.5927,9946532.266,172907.3722,5368736.912,135327.0081,0.0,429384.7679,5933448.821,497041.4339,1454705.403,80477.54939,58519.28348,84480.85704,1561144.526,221119.7387,348837.6724,5710.413324,42.80544125,17531.18849,372036.7383,28852.62867,259583.352,18369.67454,31.28880915,19434.42512,297356.2363,41229.37565,106310.2235,1267.593389,0.0,836.1163042,108413.9332,6864.640954,26639599.98,120334.3068,0.0,197970.1705,26957904.33,288869.1328,50633.24027,22.40161218,9624.305488,349104.3063,55686.81774,0,40962844.76,3990289.08,510952.5699,1083759.424,45525941.15,1023702.008,,,,,,,0.0,10079781.304652406,162700.3168780038,0.0,10242481.62153041,728953.334901817,2206140.239188208,3362.5921607436194,2938456.1662507686,7304025.455279641,1377200.518833349,376279.23474412237,209500.50880064775,1962980.262378119,1023702.0077565797
47765.0,LA PAZ,4730,,,73757150.55,4.434084829957968,2.3316774933129536,180685.69398240367,1.3549866259075276,0.7978601452044326,17090.71899404931,5.7890714558654945,3.1295376385173865,197776.412976453,0.21092854413450518,0.08253725640045854,6.0,3.212074894917845,13624.217232973804,2262.7421606989706,16774.383663088087,7359.2080100571775,14015.993581203926,,14950.346743512715,11214.756732575383,3920.754451436957,,84122.46586159902,512689.1111259983,19661.662412741247,69884.81239106986,22404.976916612202,18617.593972990762,40.67401973609805,2036.4388288789046,20583.804951178878,,665919.0746192064,2317.493190493125,64501486.156313114,64503803.64950361,1305.9299170761644,598781.2850632484,38246.54163443467,119365.8183779026,39708.592845572006,128608.39716915227,13810.85923680828,30998.8498018267,74387.3150676357,237560.2108324432,26882.318234861603,0.0,18511.97961925017,60365.70452644302,53385.605494145806,35436.16091432763,2653.231659571791,50270.257404628996,485091.1946164586,,2015370.2524157874,,,,,,,,,,,,,0.0,73608519.301238,148631.2487619595,73757150.55,0.0,0.0,0.0,0.0,936860.2571115119,1037986.6985093364,0.0,0.0,0,0.0,936860.2571115119,1037986.6985093364,5934460.646,3268756.82,413222.1949,296437.5445,9086432.897,157955.6767,4904489.966,123624.9725,0.0,392254.8861,5420369.945,454061.1256,1328913.703,73518.47183,53458.98734,77175.60432,1426148.792,201999.0097,318672.8819,5216.620837,39.10395695,16015.22657,339865.8715,26357.67595,237136.5865,16781.20682,28.58319434,17753.88598,271643.1632,37664.17734,97117.3356,1157.981693,0.0,763.8154171,99039.13271,6271.039767,24336012.91,109928.7244,0.0,180851.2376,24626792.75,263889.9589,46254.8683,20.4644936,8792.069804,318916.4593,50871.45138,0,37420693.99,3645239.667,466769.3339,990044.2703,41589209.01,935180.1563,,,,,,,0.0,9208159.586322755,148631.2487619595,0.0,9356790.835084714,665919.0746192063,2015370.2524157888,3071.8211342099,2684361.148169205,6672429.686915509,197776.412976453,54036.54464802195,30085.857927525056,281898.815552,935180.1563304513
6677219.0,SANTA CRUZ,4730,,,72958238.0,25.67188951247007,13.499644071448843,1136942.1939941824,7.844925905827203,4.619347233888099,107541.21769001147,33.51681541829727,18.11899130533694,1244483.4116841936,1.2212067399934057,0.47786350695394136,34.738022158290676,18.596854812290882,85728.68770573,14238.022833610508,105550.71707375374,46306.89855185104,88193.89151403573,,94073.1922539394,70567.45801849155,24670.85838330569,,529330.1245543067,507135.8357883178,19448.693924421543,69127.84370047798,22162.2937718911,18415.934481471446,40.233452488261,2014.3808111061635,20360.848126252444,,658706.0640564268,2292.3908867758823,63802827.83776817,63805120.22865494,1291.784525173242,592295.4883672675,37832.26800973527,118072.88813816292,39278.48277582816,127215.35443678469,13661.264672914576,30663.080727810535,73581.57678836133,234987.03884302333,26591.138040795326,0.0,18311.464106748947,59711.84359802939,52807.350641557525,35052.3283846384,2624.4927501225675,49725.74695062138,479836.8505917276,,1993540.4423493026,,,,,,,,,,,,,0.0,72811216.67473795,147021.32526203245,72958238.0,0.0,0.0,0.0,0.0,926712.5031456747,1026743.5770765201,0.0,0.0,0,0.0,926712.5031456747,1026743.5770765201,5870180.572,3233350.75,408746.3116,293226.6331,8988011.724,156244.7541,4851366.186,122285.9086,0.0,388006.1136,5361658.328,449142.8888,1314519.359,72722.14457,52879.93764,76339.66424,1410701.23,199811.0246,315221.1248,5160.116162,38.68039609,15841.75505,336184.5592,26072.1785,234568.003,16599.43845,28.27359083,17561.58188,268700.8161,37256.21169,96065.39341,1145.438826,0.0,755.5420265,97966.37426,6203.113982,24072413.43,108738.0136,0.0,178892.3181,24360043.65,261031.592,45753.85119,20.24282911,8696.837073,315462.0639,50320.429,0,37015365.66,3605755.662,461713.446,979320.445,41138728.74,925050.6006,,,,,,,0.0,9108419.910900652,147021.32526203245,0.0,9255441.236162685,658706.064056427,1993540.4423493042,3038.548204911854,2655285.054610643,6600156.181552041,1244483.411684194,340018.21767898096,189311.50865573672,1773813.1380189117,925050.6006489737
2010886.0,LA PAZ,4730,,,54729464.1,19.257712274409602,10.126728739955826,852874.7225224908,5.884854164517103,3.4651933151471264,80671.81135646076,25.142566438926707,13.591922055102954,933546.5338789514,0.916085589061884,0.3584682739807372,26.05865202798859,13.950390329083689,64309.189267027825,10680.621967968396,79178.64163355017,34737.01957928141,66158.45656054238,,70568.80126729999,52936.02567884508,18506.790942584346,,397075.8456206612,380426.84800858586,14589.395592702183,51856.10211852596,16624.996636601445,13814.67333506113,30.181037178767067,1511.0833993162453,15273.646090127415,,494126.9262180991,1719.6320549979266,47861553.01099259,47863272.643047586,969.0293616384279,444309.17680863314,28379.793846726192,88572.12111593079,29464.668718865658,95430.32239370671,10247.96808383553,23001.84354627792,55197.06034101337,176275.01785781272,19947.28456547775,0.0,13736.30510990075,44792.71005068906,39613.31962475896,26294.428162430104,1968.757547962484,37301.66129532511,359948.5734334349,,1495450.0418644194,,,,,,,,,,,,,0.0,54619176.371520825,110287.7284791723,54729464.1,0.0,0.0,0.0,0.0,695171.3756016468,770209.4688952739,0.0,0.0,0,0.0,695171.3756016468,770209.4688952739,4403503.233,2425491.057,306620.1597,219963.3233,6742337.513,117206.6636,3639241.83,91732.50927,0.0,291061.9451,4022036.374,336923.5645,986083.8476,54552.35913,39667.7706,57266.03366,1058234.47,149887.807,236462.4435,3870.849954,29.01601529,11883.65821,252188.1184,19557.98819,175960.6791,12452.03277,21.20937288,13173.78258,201565.3348,27947.66645,72063.24665,859.2484527,0.0,566.7682135,73489.26331,4653.252508,18057868.76,81569.58519,0.0,134195.6847,18273633.94,195812.2829,34322.1523,15.18511438,6523.91348,236643.1835,37747.76074,0,27766996.32,2704849.794,346353.3408,734635.1092,30860128.2,693924.703,,,,,,,0.0,6832661.453821878,110287.7284791723,0.0,6942949.18230105,494126.92621809925,1495450.041864421,2279.3603499147384,1991856.328432435,4951092.853868615,933546.5338789519,255063.92900837024,142011.6178887295,1330622.0807760516,693924.7030458912
398028.0,LA PAZ,4730,,,51444293.69,19.768628200229273,10.39539549102025,1947689.2045203282,6.040982040504394,3.5571264807030953,184228.2482277878,25.80961024073366,13.952521971723348,2131917.452748116,0.9403897592663355,0.3679786014520443,26.75,14.32050057317539,146861.3272021808,24391.075916810434,180818.33294594183,79328.08447139028,151084.45382175985,,161156.2504722212,120888.71087650105,42263.50714507849,,906792.4250395965,357591.4878456609,13713.657971494054,48743.40706369315,15627.070785964208,12985.43890328896,28.369401491970795,1420.3796704910264,14356.835903635952,,464466.6475457202,1616.4100623095917,44988633.27179932,44990249.681861624,910.8627664117855,417639.2397912308,26676.278920710956,83255.5239917687,27696.033498195367,89702.05743624724,9632.827371875937,21621.143460203413,51883.82217336097,165693.99934773546,18749.936298105305,0.0,12911.774779997924,42103.999535026735,37235.50526802875,24716.088619597158,1850.581641302537,35062.605679736786,338342.43454626034,,1405684.7151257962,,,,,,,,,,,,,0.0,51340626.05159742,103667.63840257512,51444293.69,0.0,0.0,0.0,0.0,653443.2777559834,723977.1624342907,0.0,0.0,0,0.0,653443.2777559834,723977.1624342907,4139180.189,2279899.435,288215.0923,206759.8868,6337624.475,110171.2601,3420794.056,86226.20786,0.0,273590.7693,3780611.118,316699.5162,926893.5462,51277.81955,37286.68779,53828.60407,994713.282,140890.6974,222268.6371,3638.499758,27.27431077,11170.33417,237050.3684,18384.00768,165398.5289,11704.5917,19.93626697,12383.01802,189466.2492,26270.09024,67737.60507,807.6715254,0.0,532.747596,69078.02419,4373.938108,16973933.86,76673.31968,0.0,126140.5045,17176747.6,184058.5278,32261.94358,14.27361837,6132.311481,222438.528,35481.92773,0,26100264.95,2542489.489,325563.2643,690538.176,29007729.65,652271.4375,,,,,,,0.0,6422526.664476422,103667.63840257512,0.0,6526194.302878996,464466.64754572033,1405684.7151257973,2142.5403152514145,1872293.902986769,4653900.399892228,2131917.4527481166,582483.274358083,324308.4684938008,3038709.1956,652271.4375023243
420537.0,SANTA CRUZ,4730,,,50677262.0,17.831859794345608,9.376939716054542,789727.3703882213,5.4491360591821385,3.2086283394168933,74698.82242325734,23.280995853527745,12.585568055471436,864426.1928114786,0.8482580667423971,0.3319270695948511,24.129253920270145,12.917495125066287,59547.698613273235,9889.822359756854,73316.20787544912,32165.069972215824,61260.045055588715,,65343.84521497432,49016.61082710217,17136.53712491904,,367676.11364917055,352259.81773070723,13509.188058594818,48016.64545001995,15394.071989500262,12791.826698067498,27.94641522061093,1399.2018849495728,14142.776241886546,,457541.4744689465,1592.3094740247664,44317855.13618724,44319447.44566126,897.2818508822811,411412.2608800663,26278.53701707507,82014.18854543025,27283.087107903168,88364.60451821492,9489.20242674496,21298.773358128594,51110.23713698932,163223.5106068772,18470.375742511096,0.0,12719.260902947139,41476.231135411435,36680.32585967988,24347.573049370476,1822.9895671968102,34539.82408898555,333297.76679491403,,1384726.0305893284,,,,,,,,,,,,,0.0,50575140.040586844,102121.95941315412,50677262.0,0.0,0.0,0.0,0.0,643700.4731472433,713182.7013465429,0.0,0.0,0,0.0,643700.4731472433,713182.7013465429,4077465.232,2245906.255,283917.8205,203677.1079,6243130.83,108528.6125,3369790.198,84940.57968,0.0,269511.5454,3724242.406,311977.5432,913073.6126,50513.26998,36730.74525,53026.02244,979882.1597,138790.0246,218954.6235,3584.24992,26.86765224,11003.78508,233515.96,18109.9031,162932.4456,11530.07685,19.63901828,12198.38788,186641.3174,25878.40459,66727.64097,795.6291858,0.0,524.8043576,68048.07451,4308.722923,16720853.41,75530.12455,0.0,124259.7563,16920643.21,181314.2249,31780.91971,14.06079948,6040.879043,219121.9813,34952.89407,0,25711111.39,2504581.105,320709.1333,680242.2884,28575225.94,642546.105,,,,,,,0.0,6326767.132598914,102121.95941315412,0.0,6428889.092012068,457541.47446894663,1384726.0305893295,2110.595152804372,1844378.1002110806,4584510.991800988,864426.1928114792,236178.8438762838,131496.9931669956,1232102.0298547586,642546.1049696049
318283.0,LA PAZ,4730,,,50073892.0,17.619551377917855,9.26529666563726,780324.7747335638,5.384257944337877,3.1704259976811864,73809.44863495913,23.003809322255734,12.435722663318446,854134.2233685228,0.8381585970881297,0.32797510320839857,23.841967919343862,12.763697766526844,58838.716053949276,9772.072862611438,72443.29567380315,31782.10851172619,60530.675079263034,,64565.852988650826,48433.012753576644,16932.507309632998,,363298.51454579947,348065.7670295431,13348.345927879187,47444.95309289974,15210.788188250212,12639.525563984662,27.613681606240448,1382.5428073276992,13974.390528762046,,452093.92682025296,1573.3512326078894,43790201.05231978,43791774.40355238,886.5986977481035,406513.9335819734,25965.66137513544,81037.71706710421,26958.251163366633,87312.52417046143,9376.222762053818,21045.18742286054,50501.71207931463,161280.15049411356,18250.46507307203,0.0,12567.823746555161,40982.40979241597,36243.605181795676,24057.687712810686,1801.284818918193,34128.58850051648,329329.4807112845,,1368239.3043515005,,,,,,,,,,,,,0.0,49972985.917771585,100906.08222840971,50073892.0,0.0,0.0,0.0,0.0,636036.4925146106,704691.4563674543,0.0,0.0,0,0.0,636036.4925146106,704691.4563674543,4028918.407,2219166.207,280537.4585,201252.102,6168799.312,107236.4569,3329669.043,83929.26621,0.0,266302.7063,3679901.097,308263.0985,902202.4407,49911.85249,36293.42428,52394.6878,968215.5567,137137.5727,216347.7216,3541.575379,26.54776252,10872.7726,230735.6889,17894.28427,160992.551,11392.79828,19.40519361,12053.1523,184419.1419,25570.29297,65933.17309,786.1563224,0.0,518.5559694,67237.88538,4257.422713,16521772.78,74630.85317,0.0,122780.3036,16719183.85,179155.4745,31402.53199,13.89338979,5968.95556,216513.0868,34536.74042,0,25404991.59,2474761.24,316890.7291,672143.2362,28235005.62,634895.8684,,,,,,,0.0,6251439.829304663,100906.08222840971,0.0,6352345.9115330735,452093.926820253,1368239.3043515016,2085.4661354287373,1822418.6973071834,4529927.21422589,854134.2233685233,233366.86818135311,129931.37305186053,1217432.464601737,634895.8683929818
